Record,Kurtosis_IMF1,Kurtosis_IMF2,Kurtosis_IMF3,Kurtosis_IMF4,Kurtosis_IMF5,Kurtosis_IMF6
d0001,5.61246018488887,1.92056647568885,1.13517918215186,3.9796869574193,2.18742545848205,-0.219776907512088
d0002,43.055860731162,18.1271927854464,6.25527225044695,1.33060821767177,1.02022972941494,0.663777965663166
d0003,8.18212298680643,2.1320665595491,0.568146953034848,1.72083109395045,0.69449183970535,0.17910761629864
d0004,6.41822460600944,16.4774246518139,2.64334353840602,2.70863917376602,0.482456568466792,0.490405921362842
d0005,14.9017563613885,2.88008517889782,1.71404911070472,0.616084441463636,0.0503866608248411,-0.726513757206415
d0006,3.13517197769465,1.09593682759797,-0.21274710710872,0.0563567036835577,-0.255549778814395,-1.36281042870259
d0007,12.0897559178115,4.94323754004448,3.85761252248287,4.1122601673955,1.89455803913165,0.560590396119688
d0008,10.4031816772829,2.97977772142172,16.7470797947632,2.4619545883569,0.538073317438738,0.30673663348234
d0010,17.9561447984419,12.5097078827694,2.02420979595086,3.32634983865363,1.6073889250815,2.63497157588397
d0011,19.5153606933296,5.90078033645351,1.22866659762587,0.568122409450415,0.64486755693536,1.7906287194074
d0012,15.3298066435315,24.4750755305654,3.67035465485774,24.0420773992491,8.03834153069967,1.91922108462619
d0013,18.526337381675,4.97443658428942,4.11012359543551,2.1959040650933,-0.122425351991854,-0.405752401484932
d0014,9.97451152710607,8.69652981675229,1.17218580910657,1.29325749340625,-0.187265918314639,-0.373737234373814
d0015,9.15373326010274,3.80783164667685,2.11916361678288,-0.104608495909895,-0.418058821154589,-0.750321693464624
d0016,10.6839806507387,5.30541864436852,1.09816121494491,0.0821258268022702,2.93842102771242,-0.26608115495468
d0017,12.0399057933709,12.1630516441407,2.73609363628123,1.72401909406577,0.704225893390676,0.819216165423051
d0018,15.6621155389604,7.82749503811208,1.61615516515499,0.454703721106672,0.727376442399805,1.48078428521
d0019,13.7729551423763,13.2073239974523,2.40976650726147,0.161665810709505,0.509835049902175,0.555722486363688
d0020,13.0882347473985,1.90974825198577,0.0141305948121078,-0.327680861431335,0.290569845591837,1.27624722266266
d0021,15.8251473189829,6.58288557225098,1.6766413371995,1.7399088839661,0.657686837428054,0.718425487309426
d0022,19.9883755713067,9.01083578380468,4.26044295189152,0.895838551097227,0.393381894361695,-0.602720158828256
d0023,12.7896446284812,12.6241599328721,2.38437984073315,3.62150475645731,0.301792523186359,0.265647367934374
d0024,4.43897797306097,1.34224992925252,-0.0385684020213861,-0.206895278387817,-0.570579130946423,0.308445401769001
d0025,15.8570711555742,4.89730584511122,1.65751554661617,0.177433255906332,0.711499078862576,1.29949085081082
d0027,19.9755035847845,3.89698056353874,2.62535708574416,1.48786709118111,0.257455931825573,-0.554334776024241
d0028,16.0588721487988,18.700425170758,3.63482041999692,4.32575567307671,1.26863565666564,0.378926608606599
d0029,19.7013019332503,8.32494077546141,0.716756082384592,0.0468246204759213,0.400837520058189,0.386401003183041
d0030,5.59660915530347,2.45351032494468,-0.0817299040045154,0.520463486627645,0.797476872322267,0.431248279268842
d0031,8.49666151215108,2.19729595953444,0.290965400551407,-0.166233854385772,-0.380866464305047,-0.497408951437174
d0032,5.6299262534922,1.72560139995585,0.824887332939833,0.264842703181515,0.275468256015135,0.692896384792408
d0033,15.4140709399094,18.0284882382186,1.53470280894661,2.1735509049482,-0.834415829745491,-0.517759344425273
d0034,10.1156549040222,4.37342204362904,2.14826105398027,3.1442669454002,13.0312958008004,18.5742818202925
d0035,8.15592451869057,2.34984558853248,1.64698557166526,0.887326799920752,0.480265788678848,0.70290859494171
d0036,17.4036234384649,9.74444543471692,6.43221476206915,2.4618084296311,2.36155789233969,0.180846268973244
d0037,5.36708800740215,0.742182916057866,1.43673388298673,0.962931280313941,-0.192128608396898,-1.01356112213751
d0038,12.7034917455552,9.4289969145708,3.18574929624377,2.56980799312528,0.853944003140846,-0.717151304207761
d0039,16.9704856982609,18.2193752472256,2.30109789950569,0.352266376239573,1.0602997954266,-0.416913383456715
d0040,11.1094789421688,5.99333299784682,0.917632909275242,1.11426179668715,1.28451358824094,-0.381421711610156
d0041,14.2986701494916,17.0145578767652,2.01255291496527,2.19234812005926,1.42248313385195,-0.184483236568258
d0042,9.89648297724649,5.07081174852253,1.78403169665007,0.589177261602799,0.756916595120955,0.0181100069782696
d0043,11.8826130538613,3.44950126584306,2.76588022094001,-0.648133630664894,-0.658018262645656,1.30480348227253
d0045,18.4202358182258,6.88754624359034,3.28275985828983,1.85598935291136,0.334134713115406,0.693881523341597
d0046,11.5786268263197,4.65093221156143,2.33928268978492,1.88402743559627,1.27923863087509,1.08068764910124
d0047,8.36870174953165,5.02690526581607,0.553511971922485,1.41656877088401,-0.422061042419063,-0.562942210195025
d0048,29.4780452324311,3.96107497191061,0.871004049679404,1.42839151919259,0.423687762870018,-0.273845146095378
d0049,11.0271245366344,2.39092284420588,2.70202309202857,1.16834371527346,1.04288275613356,0.785268182681152
d0050,26.6983491678429,8.33065766959584,0.420081512875893,0.507966542200033,-0.741175880697263,-0.705030404720779
d0051,15.6869174280657,7.66603791501844,1.54022237851594,0.423597179733374,0.157299096417071,0.789548944259924
d0052,123.646924664473,4.8588674242031,4.38037484827342,1.74449873523148,0.957031189555633,-0.411407442088413
d0053,11.2779291792676,4.5142023693574,0.58242465238799,3.50343533772131,0.0728951933433453,-1.17543736357999
d0054,6.13995288599078,1.36951587747823,-0.445340190406753,-0.19156275297339,0.267261030336763,-1.21913818383832
d0055,10.7059694179936,1.64551372286032,0.935165172117137,0.0836188823749868,0.347151233734163,0.0034922323492923
